id,name,short_name,country,preferred_formation,formations_used,profile,team_style,pressing_intensity,defensive_line,tactical_styles,matches_total,wins,draws,losses,win_pct,avg_goals_scored,avg_goals_conceded,avg_possession,avg_shots,avg_shots_on_target,avg_xg_for,avg_xg_against,avg_corners,avg_yellow_cards,avg_red_cards,avg_fouls,clean_sheet_pct,btts_pct,over_25_pct,over_15_pct,fail_to_score_pct,avg_goals_scored_1h,avg_goals_conceded_1h,current_team_id,current_team_name
554,Alexandre Santos,A. Santos,Portugal,4-4-2,"{'3-4-3': 1, '4-3-3': 2, '4-4-2': 3, '3-4-2-1': 2, '4-2-3-1': 1, '4-4-1-1': 1}",defensive,neutral,0.5624608021712415,high,"[{""rank"": 1, ""code"": ""territory"", ""name"": ""Territory Control"", ""category"": ""possession"", ""emoji"": ""🗺"", ""description"": ""Pin opponent deep rather than shoot often"", ""score"": 0.151}, {""rank"": 2, ""code"": ""half_space"", ""name"": ""Half-Space"", ""category"": ""wide"", ""emoji"": ""◐"", ""description"": ""Attacks through channels beside the penalty box"", ""score"": 0.079}, {""rank"": 3, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.058}, {""rank"": 4, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.056}]",14,7,5,2,50.0,1.14,0.5,48.14,9.14,2.71,0.69,0.76,5.29,1.92,0.0,14.57,50.0,35.7,21.4,57.1,28.6,0.42,0.08,586,AS FAR Rabat
169,Alex Neil,A. Neil,Scotland,4-2-3-1,"{'3-4-3': 1, '4-4-2': 4, '3-1-4-2': 1, '4-1-4-1': 1, '4-2-3-1': 35, '4-3-1-2': 1, '4-4-1-1': 2}",balanced,neutral,0.6188091223831852,mid,"[{""rank"": 1, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.176}, {""rank"": 2, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.102}, {""rank"": 3, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.093}, {""rank"": 4, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.072}]",49,25,12,12,51.0,1.37,1.14,46.51,12.62,4.09,1.32,1.24,5.51,2.09,0.06,12.61,36.7,53.1,49.0,79.6,16.3,0.44,0.38,210,Millwall
882,Alex Revell,A. Revell,England,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1435,Stevenage
155,Alexsandro de Souza,Alex,Brazil,4-3-3,"{'4-3-3': 5, '4-4-2': 1, '3-4-2-1': 1, '4-2-3-1': 2}",balanced,hard,0.4678493139420338,high,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.496}, {""rank"": 2, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.319}, {""rank"": 3, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.052}, {""rank"": 4, ""code"": ""moments_fc"", ""name"": ""Moments FC"", ""category"": ""fan"", ""emoji"": ""⭐"", ""description"": ""Relies entirely on individual star brilliance"", ""score"": 0.024}]",9,4,3,2,44.4,1.67,1.22,40.12,9.14,3.75,1.03,1.16,2.62,3.11,0.33,19.0,11.1,88.9,55.6,100.0,0.0,0.89,0.67,843,Athletic Club
710,Alexsandro Oliveira Duarte,A. O. Duarte,Brazil,4-2-3-1,{'4-2-3-1': 2},balanced,hard,,,[],2,1,0,1,50.0,1.0,3.5,,,,,,,2.5,1.5,,0.0,50.0,100.0,100.0,50.0,0.0,2.0,853,Porto SC
524,Alfredo Arias,A. Arias,Uruguay,5-3-2,{'5-3-2': 1},balanced,hard,,,[],1,0,1,0,0.0,1.0,1.0,44.0,9.0,3.0,1.16,1.75,2.0,3.0,0.0,17.0,0.0,100.0,0.0,100.0,0.0,1.0,0.0,789,Junior Barranquilla
489,Alfredo Berti,A. Berti,Argentina,4-2-3-1,{'4-2-3-1': 1},defensive,soft,,,[],1,1,0,0,100.0,1.0,0.0,37.0,12.0,4.0,1.39,0.39,6.0,1.0,0.0,9.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,774,Independiente Rivadavia
787,Alfredo Sampaio,A. Sampaio,Brazil,4-1-4-1,{'4-1-4-1': 2},balanced,hard,,,[],2,1,0,1,50.0,1.0,1.5,,,,,,,3.0,0.5,,50.0,50.0,50.0,50.0,0.0,0.0,0.5,823,Portuguesa-RJ
690,Aliou Cissé,A. Cissé,Senegal,4-1-4-1,"{'4-3-3': 1, '4-1-4-1': 1, '4-2-3-1': 1}",balanced,soft,,,[],4,1,2,1,25.0,1.5,1.0,,,,,,,1.5,0.0,,25.0,75.0,50.0,75.0,25.0,0.75,0.5,646,Angola
138,Allan Rodrigo Aal,A. R. Aal,Brazil,4-2-3-1,"{'4-3-3': 1, '4-2-3-1': 8}",defensive,neutral,0.601326507279065,high,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.181}, {""rank"": 2, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.151}, {""rank"": 3, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.091}, {""rank"": 4, ""code"": ""overload_isolate"", ""name"": ""Overload-to-Isolate"", ""category"": ""possession"", ""emoji"": ""⚖"", ""description"": ""Crowd one side to free the other wing"", ""score"": 0.046}]",9,2,3,4,22.2,0.89,1.0,49.75,11.57,2.88,0.98,1.47,7.12,2.33,0.0,14.43,33.3,44.4,44.4,44.4,44.4,0.33,0.44,821,Londrina
716,Aloísio Júnior,A. Júnior,Brazil,4-2-3-1,{'4-2-3-1': 2},defensive,hard,,,[],2,1,0,1,50.0,0.5,1.0,,,,,,,3.0,0.0,,50.0,0.0,0.0,50.0,50.0,0.5,0.5,859,Betim Futebol
1229,Alois Schwartz,A. Schwartz,Germany,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1864,Preußen Münster
264,Álvaro Arbeloa,Á. Arbeloa,Spain,4-4-2,"{'4-3-3': 9, '4-4-2': 22, '3-4-1-2': 1, '3-4-2-1': 1, '4-1-4-1': 2, '4-2-2-2': 1, '4-2-3-1': 11}",attacking,neutral,0.49471080366619935,mid,"[{""rank"": 1, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.141}, {""rank"": 2, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.111}, {""rank"": 3, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.084}, {""rank"": 4, ""code"": ""territory"", ""name"": ""Territory Control"", ""category"": ""possession"", ""emoji"": ""🗺"", ""description"": ""Pin opponent deep rather than shoot often"", ""score"": 0.059}]",49,33,5,11,67.3,2.16,1.14,57.43,17.85,6.96,2.08,1.23,6.26,1.87,0.1,10.21,30.6,63.3,67.3,85.7,8.2,0.94,0.55,57,Real Madrid
934,Álvaro Cejudo,Á. Cejudo,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1482,Salerm Puente Genil
830,Alvaro Cervera,A. Cervera,Spain,,{},defensive,neutral,,,[],44,9,12,23,20.5,0.89,1.27,,,,,,,2.32,0.16,,22.7,40.9,38.6,63.6,47.7,0.34,0.41,1388,CD Tenerife
971,Álvaro Garrido,Á. Garrido,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1521,Mutilvera
1,Álvaro Pacheco,Á. Pacheco,Portugal,3-4-3,"{'3-4-3': 20, '3-5-2': 2, '5-4-1': 3, '3-4-2-1': 4, '4-1-4-1': 1, '4-2-3-1': 1}",defensive,neutral,0.3915644156858858,high,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.388}, {""rank"": 2, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.198}, {""rank"": 3, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.048}, {""rank"": 4, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.033}]",31,5,11,15,16.1,0.94,1.77,41.29,8.61,2.74,0.88,1.66,3.77,2.65,0.1,15.61,19.4,48.4,48.4,80.6,45.2,0.45,0.6,21,Casa Pia
953,Álvaro Plata,Á. Plata,Spain,,{},defensive,soft,,,[],3,0,2,1,0.0,0.67,4.33,,,,,,,0.0,0.0,,0.0,66.7,33.3,100.0,33.3,0.67,1.67,1504,Inter Valdemoro
701,Àlvaro Recoba,À. Recoba,Uruguay,4-2-3-1,"{'4-1-4-1': 1, '4-2-3-1': 2, '4-3-1-2': 1}",defensive,neutral,,,[],4,2,0,2,50.0,0.75,0.75,41.25,10.75,4.25,0.97,1.52,4.5,2.75,0.0,8.5,50.0,25.0,25.0,25.0,25.0,0.25,0.0,800,Deportivo Táchira
1124,Amar Ferdjani,A. Ferdjani,,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1744,FCOS Koenigshoffen
1269,Amine Beji,A. Beji,Tunisia,3-5-2,{'3-5-2': 1},defensive,neutral,,,[],28,11,5,12,39.3,0.79,0.96,50.0,,,,,2.0,1.89,0.11,19.0,39.3,25.0,35.7,50.0,53.6,0.43,0.39,1907,JS Omrane
114,Amir Abdou,A. Abdou,France,4-3-3,"{'4-3-3': 3, '5-4-1': 1, '3-4-2-1': 1, '4-2-3-1': 1}",balanced,soft,,,[],6,3,1,2,50.0,1.67,1.0,50.0,,11.0,,,4.0,1.17,0.0,,33.3,33.3,50.0,83.3,33.3,0.5,0.5,654,Burkina Faso
63,Amir Ghalenoei,A. Ghalenoei,Iran,5-4-1,{'5-4-1': 2},attacking,neutral,,,[],2,1,0,1,50.0,3.0,1.0,50.0,,0.0,,,0.0,2.0,0.0,,50.0,50.0,100.0,100.0,0.0,2.0,0.5,481,Iran
1063,Ammar Guesmia,A. Guesmia,France,,{},balanced,soft,,,[],3,1,1,1,33.3,1.0,1.67,,,,,,,0.0,0.0,,33.3,33.3,66.7,66.7,33.3,1.0,0.33,1626,FC Freyming
547,Andoni Iraola,A. Iraola,Spain,4-2-3-1,"{'4-1-4-1': 2, '4-2-3-1': 32}",balanced,neutral,0.6731328381117551,mid,"[{""rank"": 1, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.091}, {""rank"": 2, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.075}, {""rank"": 3, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.066}, {""rank"": 4, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.061}]",36,11,17,8,30.6,1.5,1.56,50.44,13.62,4.71,1.6,1.45,5.59,2.42,0.04,11.82,25.0,66.7,58.3,77.8,22.2,0.58,0.62,2,Bournemouth
1007,András Tóth,A. Tóth,Hungary,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1575,Iváncsa KSE
1033,Andrea Chiappella,A. Chiappella,Italy,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1598,Virtus Entella
597,Andreas Engelmark,A. Engelmark,USA,4-2-3-1,"{'4-3-3': 3, '4-4-2': 1, '4-2-3-1': 14}",attacking,soft,0.5760850635768052,high,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.087}, {""rank"": 2, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.054}, {""rank"": 3, ""code"": ""second_ball"", ""name"": ""Second Ball"", ""category"": ""counter"", ""emoji"": ""🔄"", ""description"": ""Win knockdowns after long balls"", ""score"": 0.051}, {""rank"": 4, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.05}]",35,15,7,13,42.9,1.91,1.6,46.8,13.6,4.4,1.43,0.76,5.0,0.8,0.0,13.8,17.1,74.3,71.4,91.4,8.6,1.2,0.4,447,IK Sirius
651,Andreas Hagen,A. Hagen,Norway,3-5-2,{'3-5-2': 2},defensive,soft,,,[],2,0,0,2,0.0,0.5,2.5,,,,,,,,,,0.0,50.0,50.0,100.0,50.0,,,410,Fredrikstad FK
688,Andreas Holmberg,A. Holmberg,Sweden,3-4-3,{'3-4-3': 7},balanced,soft,0.1966321378129124,mid,"[{""rank"": 1, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.883}, {""rank"": 2, ""code"": ""chaos_football"", ""name"": ""Chaos Football"", ""category"": ""pressing"", ""emoji"": ""🌪"", ""description"": ""High tempo, risk-heavy, disorganised by design"", ""score"": 0.028}, {""rank"": 3, ""code"": ""vibes_fc"", ""name"": ""Vibes FC"", ""category"": ""fan"", ""emoji"": ""✨"", ""description"": ""Minimal structure, individual freedom"", ""score"": 0.025}, {""rank"": 4, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.008}]",7,2,3,2,28.6,1.29,1.71,44.6,12.2,5.2,1.12,1.88,4.2,1.5,0.0,11.6,42.9,57.1,42.9,85.7,14.3,0.5,0.83,450,Örgryte IS
1029,Andrea Sottil,A. Sottil,Italy,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1597,Modena
360,André Jardine,A. Jardine,Brazil,4-2-3-1,"{'3-4-3': 3, '4-3-3': 2, '4-4-2': 3, '5-4-1': 2, '3-4-2-1': 1, '4-1-3-2': 1, '4-1-4-1': 2, '4-2-3-1': 19}",balanced,neutral,0.5429506709740454,mid,"[{""rank"": 1, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.084}, {""rank"": 2, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.062}, {""rank"": 3, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.062}, {""rank"": 4, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.06}]",36,18,8,10,50.0,1.53,1.06,56.82,14.47,5.15,1.34,0.92,5.74,1.67,0.17,10.38,30.6,52.8,47.2,77.8,22.2,0.56,0.44,307,Club América
362,Andrés París,A. París,Spain,4-4-2,"{'3-5-2': 1, '4-4-2': 12, '5-3-2': 4, '5-4-1': 4, '4-1-4-1': 3, '4-2-3-1': 2}",defensive,neutral,0.7370013496724375,mid,"[{""rank"": 1, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.25}, {""rank"": 2, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.187}, {""rank"": 3, ""code"": ""man_press"", ""name"": ""Man-Oriented Press"", ""category"": ""pressing"", ""emoji"": ""🎯"", ""description"": ""Players follow their direct opponents everywhere"", ""score"": 0.079}, {""rank"": 4, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.076}]",26,2,2,22,7.7,0.58,1.92,39.89,12.56,4.89,,,3.33,2.29,0.07,11.33,3.8,38.5,50.0,57.7,61.5,0.36,1.0,913,Levante UD
1236,Andrew Whing,A. Whing,England,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1870,Brackley Town
832,Andrius Skerla,A. Skerla,Lithuania,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,392,FK Žalgiris
1256,Andy Butler,A. Butler,England,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1252,Scunthorpe United
1241,Andy Peaks,A. Peaks,England,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1875,Tamworth
869,Andy Woodman,A. Woodman,England,,{},balanced,soft,,,[],3,0,2,1,0.0,1.0,1.33,,,,,,,0.67,0.0,,0.0,100.0,33.3,100.0,0.0,0.67,0.33,1424,Bromley
1242,Angelo Harrop,A. Harrop,England,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1876,Chelmsford City
749,Ângelo Luiz de Souza Netto,Â. L. d. S. Netto,Brazil,4-3-3,"{'4-3-3': 1, '4-1-4-1': 1}",attacking,hard,,,[],2,1,0,1,50.0,3.5,3.0,,,,,,,3.0,0.0,,0.0,100.0,100.0,100.0,0.0,1.0,0.5,840,Anápolis
907,Ángel Rodríguez,Á. Rodríguez,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1457,Numancia
964,Ángel Vivar Dorado,Á. V. Dorado,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1515,RSD Alcalá
839,Anicet Yala,A. Yala,Gabon,4-2-3-1,"{'4-4-2': 1, '4-2-3-1': 2}",balanced,neutral,,,[],3,0,0,3,0.0,1.33,2.33,,,,,,,1.67,0.0,,0.0,66.7,66.7,66.7,33.3,1.0,1.33,659,Gabon
1133,Ante Šimundža,A. Šimundža,Slovenia,,{},balanced,soft,,,[],3,2,0,1,66.7,1.33,1.0,,,,,,,1.33,0.0,,33.3,66.7,66.7,66.7,0.0,0.67,0.67,1384,Śląsk Wrocław
293,Anthony Correia,A. Correia,Netherlands,3-4-2-1,"{'3-4-3': 4, '3-5-2': 1, '3-4-2-1': 26}",balanced,soft,0.4540349238330892,low,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.093}, {""rank"": 2, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.084}, {""rank"": 3, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.075}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.049}]",31,7,9,15,22.6,1.39,1.71,45.42,12.81,4.84,1.47,1.84,4.94,0.89,0.06,10.97,12.9,64.5,58.1,87.1,25.8,0.44,0.67,179,SC Telstar
1108,Anthony Hacquard,A. Hacquard,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1693,US Sarre-Union
696,Anthony Modeste,A. Modeste,Grenada,3-4-2-1,{'3-4-2-1': 1},defensive,soft,,,[],1,0,0,1,0.0,0.0,1.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,661,Grenada
405,Antoine Kombouare,A. Kombouare,France,4-3-3,"{'4-3-3': 10, '4-4-2': 1, '4-5-1': 2, '5-4-1': 8, '3-4-2-1': 1, '4-1-4-1': 3, '4-2-3-1': 5, '4-4-1-1': 1}",balanced,neutral,0.3666135929268588,high,"[{""rank"": 1, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.098}, {""rank"": 2, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.096}, {""rank"": 3, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.063}, {""rank"": 4, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.058}]",34,11,11,12,32.4,1.29,1.44,50.94,11.22,3.69,1.27,1.62,4.41,2.1,0.05,10.88,26.5,55.9,50.0,70.6,29.4,0.52,0.48,108,Paris FC
1028,Antonio Calabro,A. Calabro,Italy,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1596,Carrarese
974,Antonio Calderon,A. Calderon,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1524,Juventud Torremolinos CF
707,Antônio Carlos Roy,A. C. Roy,Brazil,4-1-4-1,{'4-1-4-1': 1},attacking,hard,,,[],1,0,0,1,0.0,2.0,4.0,,,,,,,3.0,0.0,,0.0,100.0,100.0,100.0,0.0,0.0,0.0,907,Sampaio Corrêa-RJ
482,Antonio Conte,A. Conte,Italy,3-4-2-1,"{'3-4-3': 4, '4-3-3': 4, '3-4-2-1': 23, '4-1-4-1': 10, '4-4-1-1': 1}",balanced,soft,0.27663397061870576,high,"[{""rank"": 1, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.11}, {""rank"": 2, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.089}, {""rank"": 3, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.083}, {""rank"": 4, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.082}]",44,23,10,11,52.3,1.43,1.14,57.21,12.88,4.53,1.36,1.08,5.65,1.26,0.07,11.98,31.8,52.3,47.7,75.0,22.7,0.85,0.44,62,Napoli
821,Antonio Hidalgo,A. Hidalgo,Spain,3-4-2-1,"{'3-4-2-1': 2, '4-2-3-1': 1}",balanced,neutral,0.5459546145478953,mid,"[{""rank"": 1, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.077}, {""rank"": 2, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.075}, {""rank"": 3, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.059}, {""rank"": 4, ""code"": ""overload_isolate"", ""name"": ""Overload-to-Isolate"", ""category"": ""possession"", ""emoji"": ""⚖"", ""description"": ""Crowd one side to free the other wing"", ""score"": 0.057}]",83,34,25,24,41.0,1.46,1.16,54.0,13.36,3.64,1.25,1.25,5.79,2.01,0.06,11.93,26.5,56.6,47.0,74.7,24.1,0.58,0.58,1260,Deportivo La Coruña
938,Antonio Jesús Cobos Ríos,A. J. C. Ríos,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1486,CD Ciudad de Lucena
328,Antonio Mohamed,A. Mohamed,Argentina,4-2-3-1,"{'3-4-3': 3, '4-4-2': 4, '5-3-2': 4, '5-4-1': 2, '3-4-2-1': 2, '4-2-3-1': 22}",attacking,hard,0.7062548179433944,high,"[{""rank"": 1, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.091}, {""rank"": 2, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.07}, {""rank"": 3, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.064}, {""rank"": 4, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.059}]",40,22,11,7,55.0,1.95,1.0,56.32,17.21,5.82,1.79,1.06,5.38,2.32,0.23,13.32,32.5,57.5,52.5,72.5,22.5,0.5,0.27,310,CD Toluca
635,Antonio Muñoz,A. Muñoz,Spain,,{},balanced,soft,,,[],2,0,1,1,0.0,1.0,1.5,,,,,,,,,,0.0,50.0,50.0,50.0,50.0,,,418,FC Spartak Trnava
